bench_version;nv_harness;codec;direction;image;alg;mode;threads;batch;note;frames;boundary;total_ms;ms_per_frame;fps;mb_s;out_kb;cr;gpu_mem_mb;gpu_avail_mb;power_w;j_per_frame;j_per_frame_net;energy_j_counter;j_per_frame_counter;j_per_frame_diff;cpu_s;cores;gpu;sdk;pcie_mb_s;wall_s;cmd
2026-08-31.3;02;nv;D;4k;rev;throughput;8;2;;740;all;5930.3;8.01391891891892;124.8;;;;378.88;23040.0;296.2720967741935;2.5121344761054933;2.418018777697809;;;;21.40625;3.4115892776377588;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25436;6.274568319320679;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_4k_rev.jp2 -o tmp.ppm -repeat 740 -async -thread 8 -b 2 -discard
2026-08-31.3;02;nv;D;4k;rev;throughput;8;2;;740;all;5917.6;7.996756756756757;125.0;;;;378.88;23040.0;300.9845161290323;2.568615354622772;2.4738903016603397;;;;21.703125;3.4366525922838553;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25431;6.315193176269531;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_4k_rev.jp2 -o tmp.ppm -repeat 740 -async -thread 8 -b 2 -discard
2026-08-31.3;02;nv;D;4k;rev;throughput;8;2;;740;all;5953.5;8.04527027027027;124.3;;;;378.88;23040.0;303.2183870967742;2.5930155023424755;2.498095111751799;;;;21.515625;3.3999510670863917;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25430;6.328216075897217;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_4k_rev.jp2 -o tmp.ppm -repeat 740 -async -thread 8 -b 2 -discard
2026-08-31.3;02;nv;E;4k;rev;throughput;16;2;;379;all;5922.2;15.625857519788918;64.0;;;;757.76;23040.0;261.864328358209;4.6885692804141295;4.489834475706473;;;;93.796875;13.822454331761792;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25465;6.7858335971832275;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 379 -async -thread 16 -b 2 -discard
2026-08-31.3;02;nv;E;4k;rev;throughput;16;2;;379;all;5896.2;15.557255936675462;64.3;;;;757.76;23040.0;248.48597014925375;4.459468456630807;4.260267619056818;;;;93.40625;13.732686422098924;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25428;6.801746368408203;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 379 -async -thread 16 -b 2 -discard
2026-08-31.3;02;nv;E;4k;rev;throughput;16;2;;379;all;5860.4;15.462796833773085;64.7;;;;757.76;23040.0;254.28514705882353;4.61142475778598;4.410133890970241;;;;92.859375;13.510530834070698;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25427;6.873110771179199;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 379 -async -thread 16 -b 2 -discard
2026-08-31.3;02;nv;D;4k;rev;throughput;16;2;;740;all;5937.2;8.023243243243243;124.6;;;;757.76;23040.0;288.65859375;2.5405496238207297;2.442858944987318;;;;23.546875;3.615416767671724;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25429;6.5129075050354;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_4k_rev.jp2 -o tmp.ppm -repeat 740 -async -thread 16 -b 2 -discard
2026-08-31.3;02;nv;D;4k;rev;throughput;16;2;;740;all;5912.2;7.989459459459459;125.2;;;;757.76;23040.0;298.21625;2.627728146390335;2.5299235951106827;;;;25.71875;3.9442915480941942;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25430;6.520499229431152;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_4k_rev.jp2 -o tmp.ppm -repeat 740 -async -thread 16 -b 2 -discard
2026-08-31.3;02;nv;D;4k;rev;throughput;16;2;;740;all;5941.1;8.028513513513515;124.6;;;;757.76;23040.0;296.53625;2.609293749827791;2.5116251145142154;;;;27.109375;4.1633469359359525;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25429;6.511437892913818;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_4k_rev.jp2 -o tmp.ppm -repeat 740 -async -thread 16 -b 2 -discard
2026-08-31.3;02;nv;E;4k;rev;throughput;8;4;;379;all;5996.1;15.820844327176783;63.2;;;;757.76;23040.0;258.4712307692308;4.516014168917492;4.322080585718509;;;;47.640625;7.194409524998361;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25463;6.62189507484436;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 379 -async -thread 8 -b 4 -discard
2026-08-31.3;02;nv;E;4k;rev;throughput;8;4;;379;all;5991.4;15.808443271767809;63.3;;;;757.76;23040.0;252.8360606060606;4.430830714913632;4.236314379411168;;;;48.0;7.226963891491401;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;23335;6.641793251037598;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 379 -async -thread 8 -b 4 -discard
2026-08-31.3;02;nv;E;4k;rev;throughput;8;4;;379;all;5999.7;15.830343007915566;63.2;;;;757.76;23040.0;252.13772727272726;4.434111134676545;4.238911645531358;;;;48.09375;7.215736931981062;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25443;6.665119647979736;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 379 -async -thread 8 -b 4 -discard
2026-08-31.3;02;nv;D;4k;rev;throughput;8;4;;740;all;5511.7;7.448243243243243;134.3;;;;757.76;23040.0;304.2198305084746;2.4645642435383595;2.3746429470333332;;;;18.53125;3.091152078468466;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25431;5.994933128356934;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_4k_rev.jp2 -o tmp.ppm -repeat 740 -async -thread 8 -b 4 -discard
2026-08-31.3;02;nv;D;4k;rev;throughput;8;4;;740;all;5521.8;7.461891891891892;134.0;;;;757.76;23040.0;314.8422033898305;2.5366283060403467;2.4472002422320855;;;;18.375;3.081993629694501;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25469;5.962049961090088;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_4k_rev.jp2 -o tmp.ppm -repeat 740 -async -thread 8 -b 4 -discard
2026-08-31.3;02;nv;D;4k;rev;throughput;8;4;;740;all;5516.5;7.4547297297297295;134.1;;;;757.76;23040.0;313.0662711864407;2.534505045496156;2.4446449623151145;;;;18.90625;3.1558532290675676;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25429;5.990852117538452;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_4k_rev.jp2 -o tmp.ppm -repeat 740 -async -thread 8 -b 4 -discard
2026-08-31.3;02;nv;E;4k;rev;throughput;32;1;;379;all;6030.1;15.910554089709764;62.9;;;;757.76;23040.0;254.4142857142857;5.001553222821247;4.783343881969791;;;;192.140625;25.787936276649194;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25502;7.45079493522644;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 379 -async -thread 32 -b 1 -discard
2026-08-31.3;02;nv;E;4k;rev;throughput;32;1;;379;all;6050.1;15.963324538258576;62.6;;;;757.76;23040.0;243.44285714285715;4.7446171641394725;4.528288496291193;;;;192.078125;26.003664760823195;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25430;7.3865790367126465;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 379 -async -thread 32 -b 1 -discard
2026-08-31.3;02;nv;E;4k;rev;throughput;32;1;;379;all;6028.4;15.906068601583112;62.9;;;;757.76;23040.0;242.6607042253521;4.735816377626267;4.519192992500937;;;;192.171875;25.98096130560036;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25435;7.396642208099365;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 379 -async -thread 32 -b 1 -discard
2026-08-31.3;02;nv;D;4k;rev;throughput;32;1;;740;all;6876.5;9.292567567567568;107.6;;;;757.76;23040.0;262.5874025974026;2.7612098500602245;2.6444924880343876;;;;25.6875;3.3011449399341615;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;24634;7.781391143798828;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_4k_rev.jp2 -o tmp.ppm -repeat 740 -async -thread 32 -b 1 -discard
2026-08-31.3;02;nv;D;4k;rev;throughput;32;1;;740;all;6906.5;9.333108108108108;107.1;;;;757.76;23040.0;265.3790909090909;2.796378302974842;2.6794178185199735;;;;26.078125;3.3443784874863876;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25434;7.797599792480469;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_4k_rev.jp2 -o tmp.ppm -repeat 740 -async -thread 32 -b 1 -discard
2026-08-31.3;02;nv;D;4k;rev;throughput;32;1;;740;all;6871.3;9.285540540540541;107.7;;;;757.76;23040.0;266.1161038961039;2.7998854176719465;2.683102575949776;;;;25.96875;3.3354176574290104;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25466;7.785756587982178;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_4k_rev.jp2 -o tmp.ppm -repeat 740 -async -thread 32 -b 1 -discard
2026-08-31.3;02;nv;E;4k;rev;throughput;32;2;;379;all;25873.3;68.26728232189973;14.6;;;;1515.52;23040.0;141.70953667953665;10.333966700378559;9.52453927293571;;;;768.046875;27.789487457498264;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25428;27.638036727905273;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 379 -async -thread 32 -b 2 -discard
2026-08-31.3;02;nv;E;4k;rev;throughput;32;2;;379;all;26044.7;68.71952506596307;14.6;;;;1515.52;23040.0;134.5680534351145;9.88367726695622;9.068435310907397;;;;691.640625;24.84647016188772;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25443;27.83657479286194;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 379 -async -thread 32 -b 2 -discard
2026-08-31.3;02;nv;E;4k;rev;throughput;32;2;;379;all;24516.5;64.68733509234829;15.5;;;;1515.52;23040.0;136.3078455284553;9.463854175772546;8.69320428158808;;;;730.46875;27.759730456421128;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25466;26.313971281051636;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 379 -async -thread 32 -b 2 -discard
2026-08-31.3;02;nv;D;4k;rev;throughput;32;2;;740;all;5984.3;8.086891891891892;123.7;;;;1515.52;23040.0;259.2414492753623;2.4564346359260774;2.351260074823107;;;;27.796875;3.9642723441168735;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;24019;7.011847972869873;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_4k_rev.jp2 -o tmp.ppm -repeat 740 -async -thread 32 -b 2 -discard
2026-08-31.3;02;nv;D;4k;rev;throughput;32;2;;740;all;5868.0;7.92972972972973;126.1;;;;1515.52;23040.0;285.3926470588235;2.655243418723676;2.5519740557235195;;;;27.40625;3.9806714489148036;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25498;6.884830951690674;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_4k_rev.jp2 -o tmp.ppm -repeat 740 -async -thread 32 -b 2 -discard
2026-08-31.3;02;nv;D;4k;rev;throughput;32;2;;740;all;5992.0;8.097297297297297;123.5;;;;1515.52;23040.0;282.8059420289855;2.6754488386733364;2.5704418855664217;;;;28.921875;4.131298778726419;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25452;7.000673770904541;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_4k_rev.jp2 -o tmp.ppm -repeat 740 -async -thread 32 -b 2 -discard
2026-08-31.3;;fv;E;2k;irrev;energy;8;2;1n;11485;all;5987.3;0.5213147583804963;1918.2;;;;2222.08;23592.96;228.3243548387097;0.12559614675205763;0.11949046711682829;1411.5260000005364;0.12290169786682947;;42.09375;6.662888435649102;NVIDIA GeForce RTX 4090;0.23.1.0;25272;6.3176429271698;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 85 -repeat 11485 -async -thread 8 -b 2 -discard
2026-08-31.3;;fv;E;2k;irrev;energy;8;2;2n;22970;all;11867.8;0.5166652154984762;1935.5;;;;2222.08;23592.96;230.09949999999998;0.12222897113725627;0.11633282257268672;2811.0880000004545;0.1223808445799066;;85.015625;6.967536870717323;NVIDIA GeForce RTX 4090;0.23.1.0;25221;12.201675653457642;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 85 -repeat 22970 -async -thread 8 -b 2 -discard
2026-08-31.3;;fv;D;2k;irrev;energy;8;4;1n;6146;all;5955.3;0.9689716889033518;1032.0;;;;1269.76;23592.96;181.13825396825396;0.18907468684982584;0.177488696849584;1119.705999999307;0.18218451025045673;;47.359375;7.38227456852038;NVIDIA GeForce RTX 4090;0.23.1.0;25092;6.415282249450684;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_2k_irrev.jp2 -o tmp.ppm -repeat 6146 -async -thread 8 -b 4 -discard
2026-08-31.3;;fv;D;2k;irrev;energy;8;4;2n;12292;all;11879.3;0.9664253172795313;1034.7;;;;1269.76;23592.96;177.41170731707317;0.18009743346155427;0.1688297358040781;2212.1800000006333;0.17996908558417127;;94.25;7.553244773067703;NVIDIA GeForce RTX 4090;0.23.1.0;25307;12.478080987930298;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_2k_irrev.jp2 -o tmp.ppm -repeat 12292 -async -thread 8 -b 4 -discard
2026-08-31.3;;fv;E;2k;rev;energy;8;2;1n;7074;all;6091.4;0.8610969748374327;1161.3;;;;2181.12;23592.96;241.3893650793651;0.2191283858697372;0.20905233285240934;1607.8849999997765;0.22729502403163365;;45.0625;7.017294759549223;NVIDIA GeForce RTX 4090;0.23.1.0;25244;6.421634197235107;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 7074 -async -thread 8 -b 2 -discard
2026-08-31.3;;fv;E;2k;rev;energy;8;2;2n;14148;all;11989.8;0.8474554707379134;1180.0;;;;2181.12;23592.96;258.22704918032787;0.225398352817365;0.2157097993082345;3190.811999999918;0.2255309584393496;;89.140625;7.218244991116557;NVIDIA GeForce RTX 4090;0.23.1.0;25239;12.349348783493042;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 14148 -async -thread 8 -b 2 -discard
2026-08-31.3;;fv;D;2k;rev;energy;32;2;1n;2617;all;6020.2;2.300420328620558;434.7;;;;2631.68;23592.96;184.6213846153846;0.47787508603654094;0.44914464305800716;1178.527999999933;0.4503354986625651;;183.90625;27.149409039350484;NVIDIA GeForce RTX 4090;0.23.1.0;25252;6.773858308792114;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_2k_rev.jp2 -o tmp.ppm -repeat 2617 -async -thread 32 -b 2 -discard
2026-08-31.3;;fv;D;2k;rev;energy;32;2;2n;5234;all;11985.7;2.289969430645778;436.7;;;;2631.68;23592.96;178.84680327868853;0.4424075752087574;0.41495068738295954;2315.854000000283;0.4424635078334511;;370.28125;28.599380783106753;NVIDIA GeForce RTX 4090;0.23.1.0;25230;12.947177171707153;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_2k_rev.jp2 -o tmp.ppm -repeat 5234 -async -thread 32 -b 2 -discard
2026-08-31.3;;fv;E;4k;irrev;energy;8;1;1n;3696;all;6060.9;1.639853896103896;609.8;;;;4464.64;23592.96;208.85093750000001;0.3673806062593524;0.34785566508317634;1407.4390000002459;0.3808005952381618;;47.296875;7.2747937834815115;NVIDIA GeForce RTX 4090;0.23.1.0;25226;6.5014729499816895;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 85 -repeat 3696 -async -thread 8 -b 1 -discard
2026-08-31.3;;fv;E;4k;irrev;energy;8;1;2n;7392;all;11338.9;1.5339420995670996;651.9;;;;4464.64;23592.96;230.4373275862069;0.3676098897141171;0.34990291800975926;2718.6409999998286;0.3677815205627474;;88.5;7.50493535817861;NVIDIA GeForce RTX 4090;0.23.1.0;25221;11.792240142822266;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 85 -repeat 7392 -async -thread 8 -b 1 -discard
2026-08-31.3;;fv;D;4k;irrev;energy;32;2;1n;2367;all;6248.2;2.6397127165188;378.8;;;;10506.24;23592.96;179.64134146341465;0.6413369287238706;0.6017100473397293;1382.7719999998808;0.5841875792141448;;194.546875;23.022158682193446;NVIDIA GeForce RTX 4090;0.23.1.0;25242;8.450418472290039;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_4k_irrev.jp2 -o tmp.ppm -repeat 2367 -async -thread 32 -b 2 -discard
2026-08-31.3;;fv;D;4k;irrev;energy;32;2;2n;4734;all;12167.4;2.5702154626109;389.1;;;;10506.24;23592.96;175.53604166666665;0.5477006634420688;0.5130679194221062;2606.3509999997914;0.5505599915504418;;382.203125;25.875515688025953;NVIDIA GeForce RTX 4090;0.23.1.0;25271;14.770840883255005;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_4k_irrev.jp2 -o tmp.ppm -repeat 4734 -async -thread 32 -b 2 -discard
2026-08-31.3;;fv;E;4k;rev;energy;8;1;1n;2225;all;5903.3;2.6531685393258426;376.9;;;;4392.96;23592.96;235.42761904761906;0.6778530097966529;0.6458943870650619;1652.972000000067;0.742908764044974;;46.671875;7.285294545523835;NVIDIA GeForce RTX 4090;0.23.1.0;25101;6.406312704086304;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 2225 -async -thread 8 -b 1 -discard
2026-08-31.3;;fv;E;4k;rev;energy;8;1;2n;4450;all;11889.8;2.6718651685393255;374.3;;;;4392.96;23592.96;264.0549180327869;0.7327943652990575;0.7019910261655627;3274.31500000041;0.7358011235955977;;93.546875;7.574978640810738;NVIDIA GeForce RTX 4090;0.23.1.0;25224;12.349457263946533;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 4450 -async -thread 8 -b 1 -discard
2026-08-31.3;;fv;D;4k;rev;energy;32;1;1n;870;all;6074.5;6.982183908045977;143.2;;;;5632.0;23592.96;187.55173913043478;1.542603605021482;1.4513094059171547;1254.6359999999404;1.4421103448275177;;188.5;26.342613236899343;NVIDIA GeForce RTX 4090;0.23.1.0;25294;7.155706167221069;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_4k_rev.jp2 -o tmp.ppm -repeat 870 -async -thread 32 -b 1 -discard
2026-08-31.3;;fv;D;4k;rev;energy;32;1;2n;1740;all;12342.8;7.093563218390805;141.0;;;;5632.0;23592.96;181.77885496183205;1.4224514440932983;1.3355946043235165;2458.498999999836;1.4129304597700207;;377.84375;27.75037827339721;NVIDIA GeForce RTX 4090;0.23.1.0;25254;13.615805387496948;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_4k_rev.jp2 -o tmp.ppm -repeat 1740 -async -thread 32 -b 1 -discard
2026-08-31.3;02;nv;E;2k;irrev;energy;32;2;1n;1752;all;6945.8;3.9644977168949773;252.2;;;;378.88;23040.0;147.36597222222224;0.6347324044652045;0.5869240942708298;1104.6039999993518;0.6304817351594474;;214.5;28.424951854604792;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25501;7.546186923980713;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 87.2866 -repeat 1752 -async -thread 32 -b 2 -discard
2026-08-31.3;02;nv;E;2k;irrev;energy;32;2;2n;3504;all;12397.2;3.538013698630137;282.6;;;;378.88;23040.0;155.56821138211382;0.5771123902605169;0.5359358857279752;2021.2750000003725;0.5768478881279602;;382.96875;29.461828684400054;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;24856;12.9988112449646;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 87.2866 -repeat 3504 -async -thread 32 -b 2 -discard
2026-08-31.3;02;nv;D;2k;irrev;energy;8;4;1n;6196;all;5960.6;0.9620077469335055;1039.5;;;;194.56;23040.0;239.42803278688527;0.23975410507689418;0.22863932199429987;1566.033999999985;0.25274919302775745;;24.5;3.948786203133346;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25448;6.204438209533691;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_2k_irrev.jp2 -o tmp.ppm -repeat 6196 -async -thread 8 -b 4 -discard
2026-08-31.3;02;nv;D;2k;irrev;energy;8;4;2n;12392;all;12032.5;0.97098934796643;1029.9;;;;194.56;23040.0;255.4299173553719;0.2527395187233106;0.24175676290375814;3138.111999999732;0.25323692704968787;;49.890625;4.068891868092321;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25429;12.26147723197937;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_2k_irrev.jp2 -o tmp.ppm -repeat 12392 -async -thread 8 -b 4 -discard
2026-08-31.3;02;nv;E;2k;rev;energy;32;2;1n;1120;all;5968.8;5.329285714285715;187.6;;;;378.88;23040.0;247.67253968253968;1.4707175849957261;1.4048060593369596;1621.8959999997169;1.4481214285711759;;185.625;27.910461415716373;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25436;6.650732040405273;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 1120 -async -thread 32 -b 2 -discard
