bench_version;codec;direction;image;alg;mode;threads;batch;note;frames;boundary;total_ms;ms_per_frame;fps;mb_s;out_kb;cr;gpu_mem_mb;gpu_avail_mb;power_w;j_per_frame;j_per_frame_net;energy_j_counter;j_per_frame_counter;j_per_frame_diff;cpu_s;cores;gpu;sdk;pcie_mb_s;wall_s;cmd
2026-08-24.2;fv;E;2k;rev;throughput;16;2;;5326;all;5111.4;0.9597070972587307;1042.0;;;;4372.48;23050.24;221.71793103448275;0.24541219777469517;0.23493422850373047;;;;66.46875;11.275116087652002;NVIDIA GeForce RTX 4090;0.23.1.0;25220;5.895172119140625;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 5326 -async -thread 16 -b 2 -discard
2026-08-24.2;fv;D;2k;rev;throughput;16;2;;2076;all;5011.8;2.414161849710983;414.2;;;;1310.72;23050.24;181.8835185185185;0.4793673589625927;0.454418142859774;;;;78.625;14.370047295459491;NVIDIA GeForce RTX 4090;0.23.1.0;25245;5.471450328826904;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_2k_rev.jp2 -o tmp.ppm -repeat 2076 -async -thread 16 -b 2 -discard
2026-08-24.2;fv;D;2k;rev;throughput;16;2;;2076;all;4935.5;2.3774084778420037;420.6;;;;1310.72;23050.24;173.8274074074074;0.4549355384470317;0.43016055321109836;;;;77.359375;14.238164027518243;NVIDIA GeForce RTX 4090;0.23.1.0;25277;5.43324089050293;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_2k_rev.jp2 -o tmp.ppm -repeat 2076 -async -thread 16 -b 2 -discard
2026-08-24.2;fv;D;2k;rev;throughput;16;2;;2076;all;4951.8;2.3852601156069366;419.2;;;;1310.72;23050.24;173.3688888888889;0.45447921841130784;0.4296636254746101;;;;78.109375;14.352678277277997;NVIDIA GeForce RTX 4090;0.23.1.0;25249;5.442146301269531;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_2k_rev.jp2 -o tmp.ppm -repeat 2076 -async -thread 16 -b 2 -discard
2026-08-24.2;fv;E;2k;rev;throughput;8;4;;5326;all;4811.7;0.9034359744648892;1106.9;;;;4321.28;23050.24;226.4851923076923;0.22568161455496588;0.21624886811881136;;;;34.4375;6.48894490665692;NVIDIA GeForce RTX 4090;0.23.1.0;25186;5.307103157043457;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 5326 -async -thread 8 -b 4 -discard
2026-08-24.2;fv;E;2k;rev;throughput;8;4;;5326;all;5720.1;1.0739954938039806;931.1;;;;4321.28;23050.24;219.27409836065573;0.25262127963372477;0.24171530734614186;;;;38.5;6.274468894051967;NVIDIA GeForce RTX 4090;0.23.1.0;25225;6.135977506637573;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 5326 -async -thread 8 -b 4 -discard
2026-08-24.2;fv;E;2k;rev;throughput;8;4;;5326;all;4682.9;0.8792527224934285;1137.3;;;;4321.28;23050.24;237.47960784313725;0.2290348741078729;0.21990516194877557;;;;34.328125;6.683033351857786;NVIDIA GeForce RTX 4090;0.23.1.0;25192;5.136608362197876;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 5326 -async -thread 8 -b 4 -discard
2026-08-24.2;fv;D;2k;rev;throughput;8;4;;2076;all;4851.1;2.336753371868979;427.9;;;;1269.76;23050.24;184.77442307692309;0.46753787977025474;0.4435850547950003;;;;38.9375;7.4125180983296435;NVIDIA GeForce RTX 4090;0.23.1.0;25289;5.252938270568848;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_2k_rev.jp2 -o tmp.ppm -repeat 2076 -async -thread 8 -b 4 -discard
2026-08-24.2;fv;D;2k;rev;throughput;8;4;;2076;all;4858.2;2.340173410404624;427.3;;;;1269.76;23050.24;176.18846153846152;0.44603579925602055;0.42207098613779304;;;;39.0;7.420702215946535;NVIDIA GeForce RTX 4090;0.23.1.0;25206;5.255567312240601;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_2k_rev.jp2 -o tmp.ppm -repeat 2076 -async -thread 8 -b 4 -discard
2026-08-24.2;fv;D;2k;rev;throughput;8;4;;2076;all;4858.2;2.340173410404624;427.3;;;;1269.76;23050.24;176.09173076923076;0.44723138140219926;0.4231891318599504;;;;38.9375;7.384947416138831;NVIDIA GeForce RTX 4090;0.23.1.0;25251;5.272549390792847;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_2k_rev.jp2 -o tmp.ppm -repeat 2076 -async -thread 8 -b 4 -discard
2026-08-24.2;fv;E;4k;irrev;latency;1;1;;612;no_h2d;3139.1;5.129248366013072;195.0;4626;;;552.96;23050.24;137.26757575757574;0.7480264399959016;0.6964405677746748;;;;3.328125;0.9979280320894448;NVIDIA GeForce RTX 4090;0.23.1.0;25255;3.3350350856781006;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 85 -repeat 612 -discard
2026-08-24.2;fv;E;4k;irrev;latency;1;1;;612;no_h2d;3130.5;5.115196078431373;195.5;4639;;;552.96;23050.24;126.42060606060606;0.6865159343742905;0.6351098473767617;;;;3.296875;0.9920151512977603;NVIDIA GeForce RTX 4090;0.23.1.0;25251;3.3234119415283203;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 85 -repeat 612 -discard
2026-08-24.2;fv;E;4k;irrev;latency;1;1;;612;no_h2d;3130.7;5.1155228758169935;195.5;4639;;;552.96;23050.24;125.96060606060605;0.6837936913077017;0.6324044576767152;;;;3.3125;0.9970435233153185;NVIDIA GeForce RTX 4090;0.23.1.0;25250;3.322322368621826;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 85 -repeat 612 -discard
2026-08-24.2;fv;D;4k;irrev;latency;1;1;;459;no_d2h;4791.5;10.438997821350762;95.8;;;;174.08;23050.24;113.5182;1.2414865691649366;1.1379584503912805;;;;4.984375;0.992936542491243;NVIDIA GeForce RTX 4090;0.23.1.0;25215;5.019832372665405;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_4k_irrev.jp2 -o tmp.ppm -repeat 459 -discard
2026-08-24.2;fv;D;4k;irrev;latency;1;1;;459;no_d2h;4767.3;10.386274509803922;96.3;;;;174.08;23050.24;110.9876;1.2164281618155686;1.1126768017014645;;;;4.984375;0.9908000453457481;NVIDIA GeForce RTX 4090;0.23.1.0;25233;5.030656814575195;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_4k_irrev.jp2 -o tmp.ppm -repeat 459 -discard
2026-08-24.2;fv;D;4k;irrev;latency;1;1;;459;no_d2h;4765.9;10.383224400871459;96.3;;;;174.08;23050.24;110.95367346938775;1.2043389604394927;1.1015873012167285;;;;4.921875;0.9878951282141715;NVIDIA GeForce RTX 4090;0.23.1.0;25258;4.9821836948394775;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_4k_irrev.jp2 -o tmp.ppm -repeat 459 -discard
2026-08-24.2;fv;E;4k;irrev;throughput;8;1;;2451;all;3908.5;1.594655242758058;627.1;;;;4464.64;23050.24;195.10232558139535;0.3468099648345336;0.32998280134141755;;;;30.46875;6.9933007353748335;NVIDIA GeForce RTX 4090;0.23.1.0;25263;4.356848239898682;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 85 -repeat 2451 -async -thread 8 -b 1 -discard
2026-08-24.2;fv;E;4k;irrev;throughput;8;1;;2451;all;4071.7;1.6612403100775193;602.0;;;;4464.64;23050.24;209.53244444444448;0.38727857378797065;0.36978196087890447;;;;31.6875;6.994754473906942;NVIDIA GeForce RTX 4090;0.23.1.0;25229;4.53018045425415;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 85 -repeat 2451 -async -thread 8 -b 1 -discard
2026-08-24.2;fv;E;4k;irrev;throughput;8;1;;2451;all;4358.9;1.7784169726642185;562.3;;;;4464.64;23050.24;204.54979166666666;0.4013195655606489;0.38274694932950415;;;;33.96875;7.063906832261491;NVIDIA GeForce RTX 4090;0.23.1.0;25249;4.808776617050171;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 85 -repeat 2451 -async -thread 8 -b 1 -discard
2026-08-24.2;fv;D;4k;irrev;throughput;8;1;;1838;all;7515.4;4.088900979325353;244.6;;;;1402.88;23050.24;161.03602564102565;0.6922912191794868;0.6515956082538831;;;;60.25;7.625103880563256;NVIDIA GeForce RTX 4090;0.23.1.0;25183;7.90153169631958;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_4k_irrev.jp2 -o tmp.ppm -repeat 1838 -async -thread 8 -b 1 -discard
2026-08-24.2;fv;D;4k;irrev;throughput;8;1;;1838;all;7291.8;3.967247007616975;252.1;;;;1402.88;23050.24;154.4073684210526;0.6486348245144026;0.6088686299133921;;;;58.703125;7.6029734440520285;NVIDIA GeForce RTX 4090;0.23.1.0;25233;7.72107458114624;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_4k_irrev.jp2 -o tmp.ppm -repeat 1838 -async -thread 8 -b 1 -discard
2026-08-24.2;fv;D;4k;irrev;throughput;8;1;;1838;all;7366.8;4.008052230685528;249.5;;;;1402.88;23050.24;153.96513157894736;0.6471478312702414;0.607358841231243;;;;59.09375;7.649180704881984;NVIDIA GeForce RTX 4090;0.23.1.0;25224;7.725500583648682;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_4k_irrev.jp2 -o tmp.ppm -repeat 1838 -async -thread 8 -b 1 -discard
2026-08-24.2;fv;E;4k;irrev;throughput;8;2;;2451;all;3899.7;1.591064871481028;628.5;;;;8734.72;23050.24;195.6623913043478;0.36906689117427766;0.351211082549725;;;;30.0;6.489036453086332;NVIDIA GeForce RTX 4090;0.23.1.0;25227;4.623182535171509;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 85 -repeat 2451 -async -thread 8 -b 2 -discard
2026-08-24.2;fv;E;4k;irrev;throughput;8;2;;2451;all;4180.4;1.7055895552835576;586.3;;;;8734.72;23050.24;204.77083333333334;0.40785558921786924;0.38900086808131695;;;;31.96875;6.548533048548799;NVIDIA GeForce RTX 4090;0.23.1.0;25236;4.881818532943726;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 85 -repeat 2451 -async -thread 8 -b 2 -discard
2026-08-24.2;fv;E;4k;irrev;throughput;8;2;;2451;all;3898.5;1.5905752753977969;628.7;;;;8734.72;23050.24;207.15239130434784;0.39103620183490495;0.3731668496702402;;;;29.6875;6.416575383542427;NVIDIA GeForce RTX 4090;0.23.1.0;23391;4.626689195632935;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 85 -repeat 2451 -async -thread 8 -b 2 -discard
2026-08-24.2;fv;D;4k;irrev;throughput;8;2;;1838;all;5347.1;2.9091947769314475;343.7;;;;2621.44;23050.24;183.9006896551724;0.5875019031604957;0.5572600978702971;;;;43.15625;7.349745031330848;NVIDIA GeForce RTX 4090;0.23.1.0;25228;5.87180233001709;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_4k_irrev.jp2 -o tmp.ppm -repeat 1838 -async -thread 8 -b 2 -discard
2026-08-24.2;fv;D;4k;irrev;throughput;8;2;;1838;all;5258.9;2.861207834602829;349.5;;;;2621.44;23050.24;177.3440350877193;0.5581440645933647;0.5283512510890994;;;;42.375;7.325452879357702;NVIDIA GeForce RTX 4090;0.23.1.0;25252;5.784625291824341;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_4k_irrev.jp2 -o tmp.ppm -repeat 1838 -async -thread 8 -b 2 -discard
2026-08-24.2;fv;D;4k;irrev;throughput;8;2;;1838;all;5272.4;2.8685527747551687;348.6;;;;2621.44;23050.24;176.87736842105264;0.5546567046354197;0.5249719275578445;;;;42.578125;7.387355971655251;NVIDIA GeForce RTX 4090;0.23.1.0;25247;5.763648748397827;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_4k_irrev.jp2 -o tmp.ppm -repeat 1838 -async -thread 8 -b 2 -discard
2026-08-24.2;fv;E;4k;irrev;throughput;16;2;;2451;all;3996.5;1.6305589555283557;613.3;;;;17469.44;23050.24;191.24923076923076;0.4135196822573228;0.3930515468488969;;;;60.3125;11.38066215238327;NVIDIA GeForce RTX 4090;0.23.1.0;25164;5.299559831619263;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 85 -repeat 2451 -async -thread 16 -b 2 -discard
2026-08-24.2;fv;E;4k;irrev;throughput;16;2;;2451;all;4119.5;1.6807425540595675;595.0;;;;17469.44;23050.24;194.96296296296296;0.4313393023644656;0.41039582903037825;;;;61.90625;11.416271034179656;NVIDIA GeForce RTX 4090;0.23.1.0;23534;5.422633171081543;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 85 -repeat 2451 -async -thread 16 -b 2 -discard
2026-08-24.2;fv;E;4k;irrev;throughput;16;2;;2451;all;4124.6;1.6828233374133008;594.2;;;;17469.44;23050.24;193.84245283018868;0.4249718930291203;0.4042183091883529;;;;61.78125;11.49746427759465;NVIDIA GeForce RTX 4090;0.23.1.0;23775;5.373467445373535;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 85 -repeat 2451 -async -thread 16 -b 2 -discard
2026-08-24.2;fv;D;4k;irrev;throughput;16;2;;1838;all;4823.5;2.6243199129488572;381.1;;;;5253.12;23050.24;181.12578947368422;0.5695349929558849;0.5397688944671803;;;;77.03125;13.328501243836765;NVIDIA GeForce RTX 4090;0.23.1.0;25208;5.779438257217407;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_4k_irrev.jp2 -o tmp.ppm -repeat 1838 -async -thread 16 -b 2 -discard
2026-08-24.2;fv;D;4k;irrev;throughput;16;2;;1838;all;4783.3;2.602448313384113;384.3;;;;5253.12;23050.24;178.21543859649125;0.5566926814226152;0.5271226367167501;;;;76.46875;13.318898088373187;NVIDIA GeForce RTX 4090;0.23.1.0;25276;5.741372108459473;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_4k_irrev.jp2 -o tmp.ppm -repeat 1838 -async -thread 16 -b 2 -discard
2026-08-24.2;fv;D;4k;irrev;throughput;16;2;;1838;all;4831.9;2.628890097932535;380.4;;;;5253.12;23050.24;178.25561403508772;0.5566752565264362;0.5271128017043357;;;;77.0;13.414871493227443;NVIDIA GeForce RTX 4090;0.23.1.0;25203;5.739898443222046;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_4k_irrev.jp2 -o tmp.ppm -repeat 1838 -async -thread 16 -b 2 -discard
2026-08-24.2;fv;E;4k;irrev;throughput;8;4;;2451;all;4115.7;1.6791921664626683;595.5;;;;17274.88;23050.24;189.33169811320755;0.41632011243282313;0.39550465999176676;;;;31.265625;5.801225420196395;NVIDIA GeForce RTX 4090;0.23.1.0;25214;5.389486312866211;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 85 -repeat 2451 -async -thread 8 -b 4 -discard
2026-08-24.2;fv;E;4k;irrev;throughput;8;4;;2451;all;4167.1;1.7001631986944106;588.2;;;;17274.88;23050.24;194.98907407407407;0.4368938331181078;0.41568350287159067;;;;31.46875;5.7302100684063495;NVIDIA GeForce RTX 4090;0.23.1.0;25291;5.491727113723755;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 85 -repeat 2451 -async -thread 8 -b 4 -discard
2026-08-24.2;fv;E;4k;irrev;throughput;8;4;;2451;all;4037.3;1.6472052223582212;607.1;;;;17274.88;23050.24;194.46653846153848;0.4170412709958936;0.3967403404798453;;;;30.390625;5.781788070098026;NVIDIA GeForce RTX 4090;0.23.1.0;25225;5.256267547607422;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 85 -repeat 2451 -async -thread 8 -b 4 -discard
2026-08-24.2;fv;D;4k;irrev;throughput;8;4;;1838;all;5246.4;2.8544069640914036;350.3;;;;5058.56;23050.24;175.73033333333333;0.5796225745451377;0.5483991631164385;;;;42.5;7.010433342334081;NVIDIA GeForce RTX 4090;0.23.1.0;23673;6.062392711639404;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_4k_irrev.jp2 -o tmp.ppm -repeat 1838 -async -thread 8 -b 4 -discard
2026-08-24.2;fv;D;4k;irrev;throughput;8;4;;1838;all;5249.8;2.8562568008705114;350.1;;;;5058.56;23050.24;170.53666666666666;0.563356077917512;0.5320847007810615;;;;42.8125;7.0511486033852995;NVIDIA GeForce RTX 4090;0.23.1.0;25189;6.0717058181762695;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_4k_irrev.jp2 -o tmp.ppm -repeat 1838 -async -thread 8 -b 4 -discard
2026-08-24.2;fv;D;4k;irrev;throughput;8;4;;1838;all;5434.6;2.9568008705114255;338.2;;;;5058.56;23050.24;168.99360655737706;0.5722466426030384;0.5401917171054752;;;;43.8125;7.03946330545085;NVIDIA GeForce RTX 4090;0.23.1.0;25274;6.223840951919556;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_4k_irrev.jp2 -o tmp.ppm -repeat 1838 -async -thread 8 -b 4 -discard
2026-08-24.2;fv;E;4k;rev;latency;1;1;;326;no_h2d;2338.8;7.174233128834357;139.4;3308;;;552.96;23050.24;144.73538461538462;1.1599265588460637;1.084062239437222;;;;2.609375;0.9987645612129895;NVIDIA GeForce RTX 4090;0.23.1.0;25246;2.612602710723877;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 326 -discard
2026-08-24.2;fv;E;4k;rev;latency;1;1;;326;no_h2d;2325.4;7.133128834355828;140.2;3327;;;552.96;23050.24;143.935;1.142476810922652;1.0673382670118765;;;;2.5625;0.9902966097517446;NVIDIA GeForce RTX 4090;0.23.1.0;25179;2.587608575820923;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 326 -discard
2026-08-24.2;fv;E;4k;rev;latency;1;1;;326;no_h2d;2329.2;7.144785276073619;140.0;3321;;;552.96;23050.24;144.03846153846155;1.1463535775717502;1.07101422051915;;;;2.578125;0.9936793245277182;NVIDIA GeForce RTX 4090;0.23.1.0;25226;2.5945241451263428;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 326 -discard
2026-08-24.2;fv;D;4k;rev;latency;1;1;;174;no_d2h;2931.2;16.845977011494252;59.4;;;;174.08;23050.24;131.91548387096773;2.3823871927231295;2.2114256752909456;;;;3.125;0.9944528631452075;NVIDIA GeForce RTX 4090;0.23.1.0;25241;3.1424314975738525;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_4k_rev.jp2 -o tmp.ppm -repeat 174 -discard
2026-08-24.2;fv;D;4k;rev;latency;1;1;;174;no_d2h;2929.8;16.83793103448276;59.4;;;;174.08;23050.24;127.27483870967743;2.294185759321955;2.1235508769956275;;;;3.09375;0.9863929139132099;NVIDIA GeForce RTX 4090;0.23.1.0;25209;3.136427640914917;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_4k_rev.jp2 -o tmp.ppm -repeat 174 -discard
2026-08-24.2;fv;D;4k;rev;latency;1;1;;174;no_d2h;2922.4;16.795402298850576;59.5;;;;174.08;23050.24;126.7116129032258;2.285007214272159;2.1142995777440707;;;;3.109375;0.9909521805004886;NVIDIA GeForce RTX 4090;0.23.1.0;25266;3.1377649307250977;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_4k_rev.jp2 -o tmp.ppm -repeat 174 -discard
2026-08-24.2;fv;E;4k;rev;throughput;8;1;;1305;all;3506.0;2.686590038314176;372.2;;;;4392.96;23050.24;223.6646153846154;0.6742809563307084;0.6457428333827889;;;;27.265625;6.9304483937870245;NVIDIA GeForce RTX 4090;0.23.1.0;25183;3.9341790676116943;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 1305 -async -thread 8 -b 1 -discard
2026-08-24.2;fv;E;4k;rev;throughput;8;1;;1305;all;3603.2;2.7610727969348656;362.2;;;;4392.96;23050.24;249.45275;0.7753548218526602;0.7459313450809488;;;;28.109375;6.9299241577077195;NVIDIA GeForce RTX 4090;0.23.1.0;25252;4.056231260299683;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 1305 -async -thread 8 -b 1 -discard
2026-08-24.2;fv;E;4k;rev;throughput;8;1;;1305;all;3463.3;2.6538697318007665;376.8;;;;4392.96;23050.24;252.34947368421055;0.7517725828516554;0.7235714942730427;;;;26.8125;6.896721965453156;NVIDIA GeForce RTX 4090;0.23.1.0;25253;3.88771653175354;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 1305 -async -thread 8 -b 1 -discard
2026-08-24.2;fv;D;4k;rev;throughput;8;1;;697;all;5248.9;7.530703012912482;132.8;;;;1402.88;23050.24;191.65410714285713;1.550343347436936;1.4737675457140205;;;;42.203125;7.4851769696238275;NVIDIA GeForce RTX 4090;0.23.1.0;25207;5.638226747512817;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_4k_rev.jp2 -o tmp.ppm -repeat 697 -async -thread 8 -b 1 -discard
2026-08-24.2;fv;D;4k;rev;throughput;8;1;;697;all;5288.9;7.588091822094691;131.8;;;;1402.88;23050.24;178.80107142857145;1.451333899115363;1.3744953748424207;;;;42.5625;7.523105094352313;NVIDIA GeForce RTX 4090;0.23.1.0;25177;5.657570838928223;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_4k_rev.jp2 -o tmp.ppm -repeat 697 -async -thread 8 -b 1 -discard
